"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.106","2.76692228876526","BLCA",1
"2","0.5","0.47","2.46275474384887","BRCA_1",2
"3","0.5","0.123","2.90718715115824","BRCA_2",3
"4","0.5","0.785","3.12184452539002","COAD_READ",4
"5","0.5","0.726","2.71535019831399","HNSC",5
"6","0.5","0.156","2.39519301332879","KICH",6
"7","0.5","0.894","2.18921019540738","KIRC",7
"8","0.5","0.8","2.09215193568874","KIRP",8
"9","0.5","0.24","2.90346727613365","LIHC",9
"10","0.5","0.625","2.28071680489257","LUAD",10
"11","0.5","0.655","3.00683801040208","LUSC",11
"12","0.5","0.488","2.21958657479702","PRAD",12
"13","0.5","0.859","2.59323770330078","STES",13
"14","0.5","0.789","1.86284203761574","THCA",14
"15","0.5","0.207","2.36709988244967","UCEC",15
