"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.689","0.865718089560449","BLCA",1
"2","0.5","0.687","0.968092802988013","BRCA_1",2
"3","0.5","0.591","0.908105028695076","BRCA_2",3
"4","0.5","0.722","1.23597022783658","COAD_READ",4
"5","0.5","0.782","0.538384867742038","HNSC",5
"6","0.5","0.767","0.632728320291582","KICH",6
"7","0.5","0.569","0.602257211140974","KIRC",7
"8","0.5","0.564","0.676102006082238","KIRP",8
"9","0.5","0.703","0.578592558138993","LIHC",9
"10","0.5","0.502","0.996595775317606","LUAD",10
"11","0.5","0.595","0.960771656877194","LUSC",11
"12","0.5","0.683","1.50984226725864","PRAD",12
"13","0.5","0.777","0.834556536642621","STES",13
"14","0.5","0.415","1.36949131506946","THCA",14
"15","0.5","0.658","1.12007374080599","UCEC",15
