"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.141","1.43837755586989","BLCA",1
"2","0.5","0.401","2.00599447197478","BRCA_1",2
"3","0.5","0.557","2.25911787242716","BRCA_2",3
"4","0.5","0.392","1.28617153878779","COAD_READ",4
"5","0.5","0.638","2.39862554469124","HNSC",5
"6","0.5","0.285","1.13161903955897","KICH",6
"7","0.5","0.857","2.81981202892827","KIRC",7
"8","0.5","0.891","2.10725620144087","KIRP",8
"9","0.5","0.24","0.924507287252104","LIHC",9
"10","0.5","0.393","2.49435265128816","LUAD",10
"11","0.5","0.191","2.01774969467803","LUSC",11
"12","0.5","0.508","1.47490550943752","PRAD",12
"13","0.5","0.537","1.98366333383373","STES",13
"14","0.5","0.436","2.51749910364413","THCA",14
"15","0.5","0.153","1.6104342507688","UCEC",15
