"","likelihood","bart","expr","rank_size"
"1",0.5,0.67,2.47059545756337,8
"2",0.5,0.872,2.8505510684555,1
"3",0.5,0.614,2.77178382230443,2
"4",0.5,0.717,2.47338348739715,7
"5",0.5,0.709,2.40730164368258,12
"6",0.5,0.622,2.17810778273981,14
"7",0.5,0.821,2.43011809437788,10
"8",0.5,0.879,2.24216529143485,13
"9",0.5,0.873,1.5850732116037,15
"10",0.5,0.819,2.61550250137919,4
"11",0.5,0.631,2.59219175057085,5
"12",0.5,0.917,2.45377521169265,9
"13",0.5,0.695,2.52004739370911,6
"14",0.5,0.661,2.72793610879804,3
"15",0.5,0.72,2.42700170318179,11
