"","likelihood","bart","expr","rank_size"
"1",0.5,0.239,2.58563061021313,5
"2",0.5,0.34,2.60334571176168,3
"3",0.5,0.227,2.5715603420689,6
"4",0.5,0.768,2.66584440026647,2
"5",0.5,0.711,2.36281543791953,10
"6",0.5,0.232,2.34329762401504,11
"7",0.5,0.493,2.19355969159995,14
"8",0.5,0.325,2.58929563760589,4
"9",0.5,0.45,1.64063335563653,15
"10",0.5,0.38,2.45619358436958,9
"11",0.5,0.238,2.48675156023992,8
"12",0.5,0.339,2.34016846133793,12
"13",0.5,0.674,2.28493299421208,13
"14",0.5,0.465,2.75690459903478,1
"15",0.5,0.163,2.50111689445264,7
