"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.871","-1.91845770435434","BLCA",1
"2","0.5","0.627","-1.78242445351068","BRCA_1",2
"3","0.5","0.868","-1.53229876005483","BRCA_2",3
"4","0.5","0.418","-1.71254158728686","COAD_READ",4
"5","0.5","0.413","-1.94239505362699","HNSC",5
"6","0.5","0.829","-2.17956244923637","KICH",6
"7","0.5","0.419","-1.92658997801189","KIRC",7
"8","0.5","0.573","-1.96351483478684","KIRP",8
"9","0.5","0.594","-1.97814174741821","LIHC",9
"10","0.5","0.413","-1.82491848780563","LUAD",10
"11","0.5","0.606","-1.75664938203698","LUSC",11
"12","0.5","0.311","-1.89451026871242","PRAD",12
"13","0.5","0.192","-1.8160295446018","STES",13
"14","0.5","0.437","-2.03758900860271","THCA",14
"15","0.5","0.885","-1.543942435271","UCEC",15
