"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.68","0.407533882523597","BLCA",1
"2","0.5","0.878","0.717981719392928","BRCA_1",2
"3","0.5","0.849","0.629619947577382","BRCA_2",3
"4","0.5","0.799","0.26609115260201","COAD_READ",4
"5","0.5","0.854","0.0817244119171588","HNSC",5
"6","0.5","0.752","0.144103945715196","KICH",6
"7","0.5","0.563","0.469558076133378","KIRC",7
"8","0.5","0.852","0.449624904284061","KIRP",8
"9","0.5","0.922","-0.159401457392641","LIHC",9
"10","0.5","0.831","0.418384799426941","LUAD",10
"11","0.5","0.882","0.488732079753305","LUSC",11
"12","0.5","0.855","0.422696469540135","PRAD",12
"13","0.5","0.699","0.305431581737709","STES",13
"14","0.5","0.703","0.39962679396467","THCA",14
"15","0.5","0.72","0.62735760700922","UCEC",15
