"","likelihood","bart","expr","rank_size"
"1",0.5,0.352,3.21809861660241,4
"2",0.5,0.34,3.06310548653571,8
"3",0.5,0.196,3.1854874636683,5
"4",0.5,0.297,1.98910508384547,13
"5",0.5,0.546,3.39090148853245,3
"6",0.5,0.253,2.11297544745161,11
"7",0.5,0.702,3.51109361440953,2
"8",0.5,0.238,0.853517598416458,15
"9",0.5,0.548,1.23355479567419,14
"10",0.5,0.439,2.96482915651361,9
"11",0.5,0.314,3.70367076354984,1
"12",0.5,0.808,2.04344131689215,12
"13",0.5,0.539,3.1056923874552,7
"14",0.5,0.505,2.5420298874671,10
"15",0.5,0.226,3.16408499183686,6
