"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.925","2.7938388279564","BLCA",1
"2","0.5","0.711","3.0213088916783","BRCA_1",2
"3","0.5","0.94","2.72690944352407","BRCA_2",3
"4","0.5","0.663","2.65154149859543","COAD_READ",4
"5","0.5","0.598","2.51443170562532","HNSC",5
"6","0.5","0.921","2.3054625589377","KICH",6
"7","0.5","0.325","2.95863261938202","KIRC",7
"8","0.5","0.615","2.99685015892381","KIRP",8
"9","0.5","0.692","1.88183671326497","LIHC",9
"10","0.5","0.509","2.60999249483765","LUAD",10
"11","0.5","0.718","2.76981382755562","LUSC",11
"12","0.5","0.497","2.54029706905278","PRAD",12
"13","0.5","0.38","3.11625341866116","STES",13
"14","0.5","0.554","2.49268747330074","THCA",14
"15","0.5","0.877","2.61445948071839","UCEC",15
