"","likelihood","bart","expr","cancer","rank_size"
"1","0.0546352538804981","0.859","3.15822666102004","BLCA",1
"2","0.286311428756161","0.378","2.41029506622538","BRCA_1",2
"3","0.0245969295936578","0.845","2.7689737845998","BRCA_2",3
"4","9.39385110370227e-27","0.593","3.44512963308437","COAD_READ",4
"5","4.09644538230263e-52","0.399","3.12188643369529","HNSC",5
"6","0.97724547606832","0.816","2.95247531504322","KICH",6
"7","0.305603455413595","0.151","2.63905506748815","KIRC",7
"8","5.53241326895437e-10","0.262","2.79344906743569","KIRP",8
"9","2.28934473434594e-19","0.221","2.09459431732209","LIHC",9
"10","1.09486404730201e-07","0.21","2.95697215370534","LUAD",10
"11","4.13008521376254e-21","0.63","3.21940558210449","LUSC",11
"12","0.27751522365805","0.139","2.56102767919841","PRAD",12
"13","1.5845877714207e-16","0.228","3.11096826242071","STES",13
"14","0.00156383514428613","0.226","2.6242678561405","THCA",14
"15","5.79376349462824e-21","0.847","2.86551079731132","UCEC",15
