"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.813","2.09771905652573","BLCA",1
"2","0.5","0.454","2.40681669849634","BRCA_1",2
"3","0.5","0.624","2.28027795894796","BRCA_2",3
"4","0.5","0.688","2.06589465536728","COAD_READ",4
"5","0.5","0.398","2.31555530618964","HNSC",5
"6","0.5","0.302","2.13168597480041","KICH",6
"7","0.5","0.343","2.46417919426706","KIRC",7
"8","0.5","0.437","1.84812762623393","KIRP",8
"9","0.5","0.46","1.71542125107613","LIHC",9
"10","0.5","0.384","2.05417357930104","LUAD",10
"11","0.5","0.378","2.47353858677937","LUSC",11
"12","0.5","0.36","2.22985193605714","PRAD",12
"13","0.5","0.473","2.0869440877437","STES",13
"14","0.5","0.254","2.30568465155632","THCA",14
"15","0.5","0.625","2.07793529173016","UCEC",15
