"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.229","3.34295052330622","BLCA",1
"2","0.5","0.432","3.19352673137865","BRCA_1",2
"3","0.5","0.527","3.93229719559239","BRCA_2",3
"4","0.5","0.808","3.74211163193133","COAD_READ",4
"5","0.5","0.757","3.49767968033857","HNSC",5
"6","0.5","0.28","2.32268788459052","KICH",6
"7","0.5","0.764","3.07629137130197","KIRC",7
"8","0.5","0.918","2.54141019937814","KIRP",8
"9","0.5","0.543","2.76760040764912","LIHC",9
"10","0.5","0.671","3.41411702099141","LUAD",10
"11","0.5","0.582","3.763734388112","LUSC",11
"12","0.5","0.421","2.9677751441515","PRAD",12
"13","0.5","0.795","3.67067640303275","STES",13
"14","0.5","0.763","3.48262311780737","THCA",14
"15","0.5","0.464","3.07943684959641","UCEC",15
