"","likelihood","bart","expr","rank_size"
"1",0.5,0.287,-2.21013651664443,7
"2",0.5,0.703,-2.26116303736953,10
"3",0.5,0.525,-2.17821985207723,5
"4",0.5,0.73,-2.27953587314651,14
"5",0.5,0.875,-1.57751005717636,1
"6",0.5,0.622,-2.29599037033389,15
"7",0.5,0.895,-2.14348023121728,4
"8",0.5,0.728,-2.26032625344918,9
"9",0.5,0.921,-2.26284947208355,11
"10",0.5,0.597,-2.27872101918581,13
"11",0.5,0.539,-1.62286259685859,2
"12",0.5,0.59,-2.18179551166281,6
"13",0.5,0.813,-2.21521823031945,8
"14",0.5,0.882,-2.27690970424736,12
"15",0.5,0.339,-1.8383818079815,3
