"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.752","2.73190402370998","BLCA",1
"2","0.5","0.684","2.26859829255403","BRCA_1",2
"3","0.5","0.895","2.2538615583317","BRCA_2",3
"4","0.5","0.576","2.45988753395319","COAD_READ",4
"5","0.5","0.621","2.3549742418817","HNSC",5
"6","0.5","0.933","2.00190951562841","KICH",6
"7","0.5","0.162","2.13083556620421","KIRC",7
"8","0.5","0.609","2.34259901935961","KIRP",8
"9","0.5","0.626","1.97580832248354","LIHC",9
"10","0.5","0.376","2.37236368109762","LUAD",10
"11","0.5","0.667","2.31571075300636","LUSC",11
"12","0.5","0.34","2.63784005199833","PRAD",12
"13","0.5","0.278","2.21189550204711","STES",13
"14","0.5","0.559","2.44901595351841","THCA",14
"15","0.5","0.776","2.82942948701935","UCEC",15
