"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.479","-0.643691157773379","BLCA",1
"2","0.5","0.666","-0.45261780397051","BRCA_1",2
"3","0.5","0.449","-0.579091998887898","BRCA_2",3
"4","0.5","0.344","-1.86017474009628","COAD_READ",4
"5","0.5","0.613","-1.92676677834385","HNSC",5
"6","0.5","0.81","-0.312736180661452","KICH",6
"7","0.5","0.434","-1.01360550625377","KIRC",7
"8","0.5","0.579","-1.38099343344438","KIRP",8
"9","0.5","0.684","-1.59513766804122","LIHC",9
"10","0.5","0.441","-1.10512707417808","LUAD",10
"11","0.5","0.619","-1.50254733312586","LUSC",11
"12","0.5","0.553","-1.45304887302758","PRAD",12
"13","0.5","0.298","-1.33654299957157","STES",13
"14","0.5","0.544","-0.709073978910649","THCA",14
"15","0.5","0.357","-1.23685888938795","UCEC",15
