"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.407","2.56949992078565","BLCA",1
"2","0.5","0.944","2.83164027175773","BRCA_1",2
"3","0.5","0.676","2.64532571798882","BRCA_2",3
"4","0.5","0.749","2.39489063675045","COAD_READ",4
"5","0.5","0.763","2.40737130155739","HNSC",5
"6","0.5","0.798","1.95759372729802","KICH",6
"7","0.5","0.768","2.19591172192307","KIRC",7
"8","0.5","0.799","1.98245383471204","KIRP",8
"9","0.5","0.794","1.63436776900542","LIHC",9
"10","0.5","0.956","2.68631072503688","LUAD",10
"11","0.5","0.966","2.65221649607245","LUSC",11
"12","0.5","0.971","2.64191079953801","PRAD",12
"13","0.5","0.957","2.93778600411058","STES",13
"14","0.5","0.744","2.62225995665786","THCA",14
"15","0.5","0.684","2.59473044793507","UCEC",15
