"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.185","2.13721101298346","BLCA",1
"2","0.5","0.22","1.20839510296946","BRCA_1",2
"3","0.5","0.142","1.47738041310633","BRCA_2",3
"4","0.5","0.206","1.63169307021452","COAD_READ",4
"5","0.5","0.303","1.6264988212922","HNSC",5
"6","0.5","0.244","1.17759596099029","KICH",6
"7","0.5","0.466","1.51274772157672","KIRC",7
"8","0.5","0.182","1.84273372728916","KIRP",8
"9","0.5","0.376","1.20900891291122","LIHC",9
"10","0.5","0.357","1.46626800896598","LUAD",10
"11","0.5","0.31","1.65817976497317","LUSC",11
"12","0.5","0.784","1.61317715273729","PRAD",12
"13","0.5","0.434","1.33819547118146","STES",13
"14","0.5","0.553","1.0281151458309","THCA",14
"15","0.5","0.174","1.95142945297851","UCEC",15
