"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.367","-1.85192125382342","BLCA",1
"2","0.5","0.556","-1.88945730662268","BRCA_1",2
"3","0.5","0.248","-1.84318083128995","BRCA_2",3
"4","0.5","0.519","-1.48264095099895","COAD_READ",4
"5","0.5","0.635","-2.05404582629905","HNSC",5
"6","0.5","0.228","-2.10992297939707","KICH",6
"7","0.5","0.728","-2.13920495263172","KIRC",7
"8","0.5","0.462","-1.7790939748119","KIRP",8
"9","0.5","0.846","-1.82150907801207","LIHC",9
"10","0.5","0.675","-1.87239210089632","LUAD",10
"11","0.5","0.3","-1.91572611328012","LUSC",11
"12","0.5","0.893","-1.82010415396693","PRAD",12
"13","0.5","0.657","-1.71922458951233","STES",13
"14","0.5","0.829","-2.20215918938849","THCA",14
"15","0.5","0.256","-2.07188894090149","UCEC",15
