"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.908","1.35522598456245","BLCA",1
"2","0.5","0.358","1.20211008512613","BRCA_1",2
"3","0.5","0.747","1.49952404485047","BRCA_2",3
"4","0.5","0.523","1.54515565641808","COAD_READ",4
"5","0.5","0.294","1.24235525635158","HNSC",5
"6","0.5","0.474","0.977696469844422","KICH",6
"7","0.5","0.243","1.0823083486961","KIRC",7
"8","0.5","0.372","0.897142238041694","KIRP",8
"9","0.5","0.32","0.679018203357494","LIHC",9
"10","0.5","0.253","1.1762513759366","LUAD",10
"11","0.5","0.392","1.52415394512558","LUSC",11
"12","0.5","0.211","1.1469853264801","PRAD",12
"13","0.5","0.363","1.20009328136311","STES",13
"14","0.5","0.146","1.13106704812511","THCA",14
"15","0.5","0.807","1.33257452547911","UCEC",15
