"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.127","4.36827155691892","BLCA",1
"2","0.5","0.541","3.08552391720767","BRCA_1",2
"3","0.5","0.302","3.17335501932766","BRCA_2",3
"4","0.5","0.735","4.29071238446815","COAD_READ",4
"5","0.5","0.589","2.14023313015959","HNSC",5
"6","0.5","0.45","2.01693677661045","KICH",6
"7","0.5","0.643","1.99713478813763","KIRC",7
"8","0.5","0.926","3.7267439881203","KIRP",8
"9","0.5","0.328","2.1843004201715","LIHC",9
"10","0.5","0.774","3.73973490213785","LUAD",10
"11","0.5","0.577","3.17427288365664","LUSC",11
"12","0.5","0.424","2.68654992607196","PRAD",12
"13","0.5","0.806","3.76577184662198","STES",13
"14","0.5","0.885","2.05824350767326","THCA",14
"15","0.5","0.554","3.63304819165433","UCEC",15
