"","likelihood","bart","expr","rank_size"
"1",6.98174910088155e-31,0.135,1.52397431918672,13
"2",2.39231961188428e-22,0.758,1.84066719989339,6
"3",1.44198601524322e-23,0.357,1.61023194951202,10
"4",9.30121698557388e-23,0.946,1.60093715499688,11
"5",1.10585063948431e-11,0.966,1.6987716130959,8
"6",5.1531076360333e-10,0.2,1.62648207169686,9
"7",3.42798689913275e-09,0.785,2.19240154134659,2
"8",0.000162123391082233,0.881,1.84577345194078,5
"9",1.90956835924749e-07,0.77,1.15513459096466,15
"10",1.09411862809965e-18,0.909,1.97668353039503,3
"11",7.52406539276017e-16,0.903,1.7859622788879,7
"12",3.22101644713574e-16,0.413,1.46114542468966,14
"13",9.49715173868054e-17,0.974,1.91903827890326,4
"14",6.27755792897327e-19,0.955,2.46183710328457,1
"15",6.01344503246808e-09,0.198,1.5931184555283,12
