"","likelihood","bart","expr","rank_size"
"1",0.585858486148272,0.23,-1.53146414652123,14
"2",0.0858314725377465,0.582,-0.741669189758222,6
"3",0.531964861758057,0.263,-0.257821462575232,3
"4",0.848450522826918,0.863,-1.29059216435395,13
"5",0.685550796823941,0.661,-0.870403742120046,7
"6",0.893743821176675,0.27,-1.60870303813939,15
"7",0.973623670379566,0.681,0.361486590642132,1
"8",0.680928685370896,0.204,-1.01780655489688,8
"9",0.828689697392937,0.857,-1.26348287986583,12
"10",0.183889614701696,0.778,-0.443861641828846,4
"11",0.078840301078759,0.833,-0.561043006044353,5
"12",0.683968195613042,0.919,-1.20722838289713,11
"13",0.407047206017637,0.858,-0.232215146319788,2
"14",0.989387441546725,0.781,-1.14424807003925,10
"15",0.151803109196965,0.337,-1.10046977688632,9
