"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.535","-0.131934312677274","BLCA",1
"2","0.5","0.572","-0.0897785526622294","BRCA_1",2
"3","0.5","0.237","-0.254374958662528","BRCA_2",3
"4","0.5","0.586","-0.504835779698483","COAD_READ",4
"5","0.5","0.581","-0.832892402756623","HNSC",5
"6","0.5","0.138","-1.08984151340436","KICH",6
"7","0.5","0.735","-0.324277335547102","KIRC",7
"8","0.5","0.696","-0.513305027658248","KIRP",8
"9","0.5","0.741","-0.964280130161041","LIHC",9
"10","0.5","0.761","-0.220739249130108","LUAD",10
"11","0.5","0.829","-0.337304073255957","LUSC",11
"12","0.5","0.749","-0.29865094700053","PRAD",12
"13","0.5","0.674","-0.752779126111626","STES",13
"14","0.5","0.478","-0.397015963147274","THCA",14
"15","0.5","0.345","-0.128845003370134","UCEC",15
