"","likelihood","bart","expr","cancer","rank_size"
"1","0.00176070701334791","0.137","-0.569840676322522","BLCA",1
"2","0.246759421712008","0.378","0.528716677021593","BRCA_1",2
"3","0.114893559140627","0.705","0.174783360757367","BRCA_2",3
"4","0.00114136266849442","0.227","-0.787773882343188","COAD_READ",4
"5","0.160013079756898","0.665","-0.319919502540403","HNSC",5
"6","0.149734821471763","0.502","-0.0336218457963508","KICH",6
"7","0.43424184262039","0.943","1.50566874214599","KIRC",7
"8","0.00646115963068408","0.889","-0.984792453787696","KIRP",8
"9","9.65650081884689e-07","0.347","-0.631599973797034","LIHC",9
"10","0.00604819307587498","0.306","-0.251235249875925","LUAD",10
"11","0.233237181733246","0.203","-0.415469279628686","LUSC",11
"12","0.000490259590238815","0.402","-0.0517284556701549","PRAD",12
"13","0.0124719906760565","0.324","0.530236261386009","STES",13
"14","0.00497437575962853","0.57","0.21571879531373","THCA",14
"15","0.24304968783227","0.272","-0.0626457113334073","UCEC",15
