"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.142","3.22906255642306","BLCA",1
"2","0.5","0.091","3.46766484131434","BRCA_1",2
"3","0.5","0.226","3.45151193335343","BRCA_2",3
"4","0.5","0.099","3.36979013256357","COAD_READ",4
"5","0.5","0.239","3.10447352536147","HNSC",5
"6","0.5","0.16","2.98006222855525","KICH",6
"7","0.5","0.814","3.28785252774087","KIRC",7
"8","0.5","0.693","3.21129768394387","KIRP",8
"9","0.5","0.081","2.5824575381038","LIHC",9
"10","0.5","0.105","3.30598302004756","LUAD",10
"11","0.5","0.047","3.34109764099426","LUSC",11
"12","0.5","0.233","3.09919491064382","PRAD",12
"13","0.5","0.294","2.99454655978859","STES",13
"14","0.5","0.401","3.35024335232578","THCA",14
"15","0.5","0.116","3.56405332142925","UCEC",15
