"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.606","-1.83076739918582","BLCA",1
"2","0.5","0.304","-1.58523700955676","BRCA_1",2
"3","0.5","0.165","-0.949532113906765","BRCA_2",3
"4","0.5","0.888","-0.115666686512659","COAD_READ",4
"5","0.5","0.175","-1.32515928777691","HNSC",5
"6","0.5","0.142","3.30389985428205","KICH",6
"7","0.5","0.337","0.848384566751839","KIRC",7
"8","0.5","0.225","2.06875516306582","KIRP",8
"9","0.5","0.239","0.969850963557959","LIHC",9
"10","0.5","0.585","-0.692535353917271","LUAD",10
"11","0.5","0.351","-1.0703287927495","LUSC",11
"12","0.5","0.508","-0.900470846251045","PRAD",12
"13","0.5","0.811","-0.0700577144375194","STES",13
"14","0.5","0.33","-0.202990701201058","THCA",14
"15","0.5","0.68","-1.42381832802131","UCEC",15
