"","likelihood","bart","expr","rank_size"
"1",0.5,0.595,1.91592601704773,9
"2",0.5,0.932,2.06736403405577,5
"3",0.5,0.335,2.08574912596636,4
"4",0.5,0.8,1.86746724378923,10
"5",0.5,0.582,1.80943399232324,12
"6",0.5,0.591,1.67201721044018,14
"7",0.5,0.747,1.83200351016187,11
"8",0.5,0.71,1.67305047777461,13
"9",0.5,0.74,1.11770676269971,15
"10",0.5,0.889,1.97720656717214,6
"11",0.5,0.886,2.13121745555186,2
"12",0.5,0.783,1.92940205225764,8
"13",0.5,0.83,1.97684026460734,7
"14",0.5,0.806,2.1167665083525,3
"15",0.5,0.817,2.18900688479588,1
