"","likelihood","bart","expr","rank_size"
"1",0.5,0.646,3.57997748100047,1
"2",0.5,0.982,2.51906117336793,9
"3",0.5,0.322,2.39390157391238,10
"4",0.5,0.727,2.37474025067136,11
"5",0.5,0.299,2.89048566813828,6
"6",0.5,0.784,1.68721722074207,14
"7",0.5,0.502,2.72284731144797,7
"8",0.5,0.313,2.6960003007259,8
"9",0.5,0.681,2.17757678729016,12
"10",0.5,0.953,3.34608539301411,3
"11",0.5,0.947,3.19323722082267,4
"12",0.5,0.937,1.48829244107576,15
"13",0.5,0.905,3.38063064422573,2
"14",0.5,0.759,3.13385549601175,5
"15",0.5,0.891,2.15533238870152,13
