"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.348","-2.09461695051466","BLCA",1
"2","0.5","0.43","-1.86548226119515","BRCA_1",2
"3","0.5","0.795","-1.07041569778673","BRCA_2",3
"4","0.5","0.273","-2.20049980736762","COAD_READ",4
"5","0.5","0.32","-1.08820394166506","HNSC",5
"6","0.5","0.386","-1.90481296227725","KICH",6
"7","0.5","0.624","-1.34090170997233","KIRC",7
"8","0.5","0.397","-1.88625109509792","KIRP",8
"9","0.5","0.249","-2.14911269064005","LIHC",9
"10","0.5","0.225","-1.79526025390358","LUAD",10
"11","0.5","0.176","-0.967210796161368","LUSC",11
"12","0.5","0.398","-2.08477518910162","PRAD",12
"13","0.5","0.276","-1.63687895267597","STES",13
"14","0.5","0.264","-1.8417741260018","THCA",14
"15","0.5","0.253","-1.10911093139162","UCEC",15
