"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.789","3.70483981457524","BLCA",1
"2","0.5","0.0600000000000001","3.61518112951022","BRCA_1",2
"3","0.5","0.347","3.77599887633165","BRCA_2",3
"4","0.5","0.227","3.74106319532738","COAD_READ",4
"5","0.5","0.077","3.45112158122736","HNSC",5
"6","0.5","0.702","2.71395995250823","KICH",6
"7","0.5","0.083","3.2570582250636","KIRC",7
"8","0.5","0.0590000000000001","3.00617990007575","KIRP",8
"9","0.5","0.071","2.89638956625817","LIHC",9
"10","0.5","0.086","3.49780141647178","LUAD",10
"11","0.5","0.137","3.70937151585134","LUSC",11
"12","0.5","0.0570000000000001","3.50971081058508","PRAD",12
"13","0.5","0.183","3.36642009870176","STES",13
"14","0.5","0.083","3.32851719240987","THCA",14
"15","0.5","0.532","3.59234128775064","UCEC",15
