"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.244","1.66078086610448","BLCA",1
"2","0.5","0.611","1.58138401639463","BRCA_1",2
"3","0.5","0.261","1.85988807606623","BRCA_2",3
"4","0.5","0.753","2.24875524519861","COAD_READ",4
"5","0.5","0.788","2.02736372004406","HNSC",5
"6","0.5","0.374","1.67183418624713","KICH",6
"7","0.5","0.881","1.71208305926022","KIRC",7
"8","0.5","0.787","1.96644953691172","KIRP",8
"9","0.5","0.766","1.20031160775182","LIHC",9
"10","0.5","0.765","2.02975379826323","LUAD",10
"11","0.5","0.856","2.4214782242322","LUSC",11
"12","0.5","0.616","1.56737357842991","PRAD",12
"13","0.5","0.844","2.19565575567017","STES",13
"14","0.5","0.688","1.79565928529127","THCA",14
"15","0.5","0.256","1.45088739209364","UCEC",15
