"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.49","0.657778275259643","BLCA",1
"2","0.5","0.242","1.15874380282296","BRCA_1",2
"3","0.5","0.458","0.819659620041846","BRCA_2",3
"4","0.5","0.086","0.811528471004768","COAD_READ",4
"5","0.5","0.263","0.19109001354917","HNSC",5
"6","0.5","0.65","0.77709522034187","KICH",6
"7","0.5","0.14","0.839454329310866","KIRC",7
"8","0.5","0.149","0.686715072615296","KIRP",8
"9","0.5","0.255","-0.217817100822779","LIHC",9
"10","0.5","0.139","0.683730770518028","LUAD",10
"11","0.5","0.38","0.809660224979626","LUSC",11
"12","0.5","0.273","0.994105822032123","PRAD",12
"13","0.5","0.075","0.935737284410409","STES",13
"14","0.5","0.188","0.975481852084577","THCA",14
"15","0.5","0.32","0.713555275101079","UCEC",15
