"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.578","1.21618049783607","BLCA",1
"2","0.5","0.358","1.68120703091601","BRCA_1",2
"3","0.5","0.489","1.44777815929501","BRCA_2",3
"4","0.5","0.491","1.11029342482663","COAD_READ",4
"5","0.5","0.422","0.699264951501743","HNSC",5
"6","0.5","0.518","1.04706722700004","KICH",6
"7","0.5","0.496","1.65641638412824","KIRC",7
"8","0.5","0.416","1.31140493931774","KIRP",8
"9","0.5","0.431","0.683719696592767","LIHC",9
"10","0.5","0.328","1.39236025543868","LUAD",10
"11","0.5","0.322","1.45436156543363","LUSC",11
"12","0.5","0.266","1.44259198242358","PRAD",12
"13","0.5","0.377","1.70292412483554","STES",13
"14","0.5","0.353","1.56401749719862","THCA",14
"15","0.5","0.521","1.39425208584475","UCEC",15
