"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.298","0.474124197771205","BLCA",1
"2","0.5","0.101","0.383581519754594","BRCA_1",2
"3","0.5","0.801","0.0909120002814369","BRCA_2",3
"4","0.5","0.0629999999999999","-0.386211168392726","COAD_READ",4
"5","0.5","0.193","0.296432506734602","HNSC",5
"6","0.5","0.587","-0.838811495140849","KICH",6
"7","0.5","0.318","-0.270419808140209","KIRC",7
"8","0.5","0.341","-0.749526510109602","KIRP",8
"9","0.5","0.055","-1.07699039935825","LIHC",9
"10","0.5","0.078","0.306612380354516","LUAD",10
"11","0.5","0.0679999999999999","0.571791548963586","LUSC",11
"12","0.5","0.077","-0.515094914863636","PRAD",12
"13","0.5","0.0600000000000001","0.779729483983977","STES",13
"14","0.5","0.091","-0.183490477808434","THCA",14
"15","0.5","0.298","-0.616085810518096","UCEC",15
