"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.665","0.665714805438384","BLCA",1
"2","0.5","0.611","0.856039019043425","BRCA_1",2
"3","0.5","0.61","0.185772698532279","BRCA_2",3
"4","0.5","0.573","-0.832452495527748","COAD_READ",4
"5","0.5","0.465","-0.677613650109671","HNSC",5
"6","0.5","0.614","0.582665336309785","KICH",6
"7","0.5","0.289","0.891885173296673","KIRC",7
"8","0.5","0.41","0.588026403530313","KIRP",8
"9","0.5","0.588","-0.927063191369347","LIHC",9
"10","0.5","0.477","0.602257606104211","LUAD",10
"11","0.5","0.637","0.203364595809282","LUSC",11
"12","0.5","0.577","0.928222033812233","PRAD",12
"13","0.5","0.441","-0.359140122238925","STES",13
"14","0.5","0.284","1.02855855168567","THCA",14
"15","0.5","0.662","0.65863445563278","UCEC",15
