"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.233","-0.87595391338089","BLCA",1
"2","0.5","0.347","-0.52596038456192","BRCA_1",2
"3","0.5","0.112","-0.623883902702273","BRCA_2",3
"4","0.5","0.183","-1.01206491028691","COAD_READ",4
"5","0.5","0.445","-1.41719034404567","HNSC",5
"6","0.5","0.376","-0.673621071287268","KICH",6
"7","0.5","0.463","-0.540877988678063","KIRC",7
"8","0.5","0.295","-0.936737485330753","KIRP",8
"9","0.5","0.611","-1.29730738555732","LIHC",9
"10","0.5","0.392","-0.573022832307565","LUAD",10
"11","0.5","0.392","-0.786663302032813","LUSC",11
"12","0.5","0.722","-0.726907360537216","PRAD",12
"13","0.5","0.331","-0.117295886448239","STES",13
"14","0.5","0.491","-0.776888959057987","THCA",14
"15","0.5","0.131","-1.01819501055941","UCEC",15
