"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.614","-0.197981833923833","BLCA",1
"2","0.5","0.847","1.36395300686966","BRCA_1",2
"3","0.5","0.848","0.439292834456854","BRCA_2",3
"4","0.5","0.632","0.248543801615056","COAD_READ",4
"5","0.5","0.774","0.607847035615607","HNSC",5
"6","0.5","0.824","-0.864540803043186","KICH",6
"7","0.5","0.679","0.596994473117674","KIRC",7
"8","0.5","0.789","-0.520959601360825","KIRP",8
"9","0.5","0.831","-1.34333936975184","LIHC",9
"10","0.5","0.682","0.348828414979722","LUAD",10
"11","0.5","0.805","0.602587930838035","LUSC",11
"12","0.5","0.662","1.00607028471691","PRAD",12
"13","0.5","0.54","0.783148206613676","STES",13
"14","0.5","0.795","0.776186353229664","THCA",14
"15","0.5","0.69","0.314816110453561","UCEC",15
