"","likelihood","bart","expr","rank_size"
"1",0.5,0.631,2.06286509662425,5
"2",0.5,0.416,1.98908752259812,8
"3",0.5,0.208,2.29069990308952,2
"4",0.5,0.709,1.90772860599466,9
"5",0.5,0.291,2.07406350656027,4
"6",0.5,0.19,1.24712366345816,13
"7",0.5,0.403,1.17630187783407,14
"8",0.5,0.311,1.69665881573467,11
"9",0.5,0.439,1.16827997770896,15
"10",0.5,0.4,2.03435006152239,6
"11",0.5,0.212,2.32733674822628,1
"12",0.5,0.533,1.67117037386115,12
"13",0.5,0.624,2.00009604158633,7
"14",0.5,0.277,1.82390195925301,10
"15",0.5,0.429,2.15669072920952,3
