"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.607","0.652095494528864","BLCA",1
"2","0.5","0.249","1.07936659883424","BRCA_1",2
"3","0.5","0.375","1.32959821107226","BRCA_2",3
"4","0.5","0.166","0.664833012240558","COAD_READ",4
"5","0.5","0.083","0.588129269056116","HNSC",5
"6","0.5","0.283","0.0985121977802905","KICH",6
"7","0.5","0.187","0.618895018042146","KIRC",7
"8","0.5","0.127","0.235909463957778","KIRP",8
"9","0.5","0.204","-0.136979312459143","LIHC",9
"10","0.5","0.312","0.727135480419458","LUAD",10
"11","0.5","0.382","1.02585623322547","LUSC",11
"12","0.5","0.31","0.514846398761146","PRAD",12
"13","0.5","0.256","1.17698912003703","STES",13
"14","0.5","0.179","0.740509669269591","THCA",14
"15","0.5","0.791","0.585579536414004","UCEC",15
