"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.379","-2.04904347477841","BLCA",1
"2","0.5","0.695","-1.98831720621943","BRCA_1",2
"3","0.5","0.504","-2.09033345037227","BRCA_2",3
"4","0.5","0.327","-2.19590076003691","COAD_READ",4
"5","0.5","0.634","-2.19861617842895","HNSC",5
"6","0.5","0.813","-2.03158477633978","KICH",6
"7","0.5","0.454","-2.00402238805791","KIRC",7
"8","0.5","0.598","-2.15387303467007","KIRP",8
"9","0.5","0.692","-2.08352221568719","LIHC",9
"10","0.5","0.474","-2.04319673702595","LUAD",10
"11","0.5","0.661","-2.15334012823074","LUSC",11
"12","0.5","0.577","-1.92833039049","PRAD",12
"13","0.5","0.338","-2.00068717810206","STES",13
"14","0.5","0.612","-1.77060248954698","THCA",14
"15","0.5","0.332","-2.02272556986041","UCEC",15
