"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.507","1.12194548278197","BLCA",1
"2","0.5","0.375","1.38959421042593","BRCA_1",2
"3","0.5","0.672","1.06697641904216","BRCA_2",3
"4","0.5","0.834","1.03940295263159","COAD_READ",4
"5","0.5","0.679","0.9443057886751","HNSC",5
"6","0.5","0.564","1.78959621293373","KICH",6
"7","0.5","0.43","1.55728529971079","KIRC",7
"8","0.5","0.505","1.2735745255613","KIRP",8
"9","0.5","0.406","0.575639202253153","LIHC",9
"10","0.5","0.453","1.34918554993014","LUAD",10
"11","0.5","0.417","1.33255020383689","LUSC",11
"12","0.5","0.191","1.82847626597033","PRAD",12
"13","0.5","0.735","1.53012223592506","STES",13
"14","0.5","0.55","1.86092335476404","THCA",14
"15","0.5","0.63","0.988944197369402","UCEC",15
