"","likelihood","bart","expr","cancer","rank_size"
"1","0.959609287648267","0.889","2.50763146372567","BLCA",1
"2","3.10323599487246e-25","0.807","2.83378758814195","BRCA_1",2
"3","1.02085553702056e-11","0.993","2.64400183761525","BRCA_2",3
"4","6.02887459099019e-09","0.915","2.60252422438426","COAD_READ",4
"5","6.59817676888326e-41","0.799","2.70100568876581","HNSC",5
"6","0.0149426404314344","0.96","2.44913175418279","KICH",6
"7","0.338232915179918","0.543","2.65735054430181","KIRC",7
"8","7.31050054668472e-19","0.882","2.55057187361172","KIRP",8
"9","5.37771602750522e-14","0.817","1.85759064402386","LIHC",9
"10","0.00976011181142884","0.637","2.67334984799724","LUAD",10
"11","3.82671214701825e-20","0.87","2.73279963642589","LUSC",11
"12","1.32611290587259e-08","0.591","2.7148493867157","PRAD",12
"13","1.21289153612316e-12","0.664","2.34488045401991","STES",13
"14","6.91944827034318e-23","0.647","2.88129604454029","THCA",14
"15","0.206145145942886","0.975","2.5818268423589","UCEC",15
