"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.164","3.62712701087581","BLCA",1
"2","0.5","0.23","3.84435600433586","BRCA_1",2
"3","0.5","0.793","3.79364327682126","BRCA_2",3
"4","0.5","0.867","3.47529331577762","COAD_READ",4
"5","0.5","0.893","3.49328740528804","HNSC",5
"6","0.5","0.184","3.41005906055654","KICH",6
"7","0.5","0.738","3.36781197033753","KIRC",7
"8","0.5","0.918","3.45376930992907","KIRP",8
"9","0.5","0.468","2.86158165916877","LIHC",9
"10","0.5","0.659","3.5305574671173","LUAD",10
"11","0.5","0.631","3.60994823789293","LUSC",11
"12","0.5","0.09","3.17288237786907","PRAD",12
"13","0.5","0.799","3.49003224983815","STES",13
"14","0.5","0.857","4.12250193154193","THCA",14
"15","0.5","0.487","3.69515537695254","UCEC",15
