"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.096","-0.820382385643549","BLCA",1
"2","0.5","0.226","-0.600429397213391","BRCA_1",2
"3","0.5","0.509","-0.0357050168325557","BRCA_2",3
"4","0.5","0.194","-0.380717441728029","COAD_READ",4
"5","0.5","0.741","-0.321837778137533","HNSC",5
"6","0.5","0.319","-1.39177477386605","KICH",6
"7","0.5","0.878","0.339379989419961","KIRC",7
"8","0.5","0.866","-0.706883546302912","KIRP",8
"9","0.5","0.164","-0.905069065449162","LIHC",9
"10","0.5","0.347","0.416062883226612","LUAD",10
"11","0.5","0.285","-0.165427291364981","LUSC",11
"12","0.5","0.297","-0.867021227467761","PRAD",12
"13","0.5","0.456","-0.380954583169281","STES",13
"14","0.5","0.593","-0.168077633468319","THCA",14
"15","0.5","0.119","-0.504872367733732","UCEC",15
