"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.196","-2.19862217962362","BLCA",1
"2","0.5","0.272","-2.01763084054635","BRCA_1",2
"3","0.5","0.0659999999999999","-2.20928096837208","BRCA_2",3
"4","0.5","0.903","1.44373585644644","COAD_READ",4
"5","0.5","0.309","-2.16097707844983","HNSC",5
"6","0.5","0.08","-0.84311945310083","KICH",6
"7","0.5","0.289","1.15942033281148","KIRC",7
"8","0.5","0.58","1.22641764413994","KIRP",8
"9","0.5","0.233","1.14395491731402","LIHC",9
"10","0.5","0.904","-1.24298094194048","LUAD",10
"11","0.5","0.394","-2.13385470797497","LUSC",11
"12","0.5","0.773","-1.74480728151748","PRAD",12
"13","0.5","0.949","1.25239099118909","STES",13
"14","0.5","0.741","-2.27917396917936","THCA",14
"15","0.5","0.5","-0.66488647157409","UCEC",15
