"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.443","0.247985925231962","BLCA",1
"2","0.5","0.709","0.367666739037765","BRCA_1",2
"3","0.5","0.44","0.800639358186657","BRCA_2",3
"4","0.5","0.612","-0.326735292451538","COAD_READ",4
"5","0.5","0.1","0.58817827682403","HNSC",5
"6","0.5","0.621","0.673918969552091","KICH",6
"7","0.5","0.308","0.54742493896293","KIRC",7
"8","0.5","0.484","-0.460659440785973","KIRP",8
"9","0.5","0.734","-0.813576714415538","LIHC",9
"10","0.5","0.901","1.59791831458621","LUAD",10
"11","0.5","0.823","1.2678985692681","LUSC",11
"12","0.5","0.745","-0.876599401010481","PRAD",12
"13","0.5","0.767","0.524461351599162","STES",13
"14","0.5","0.695","0.555548292315997","THCA",14
"15","0.5","0.954","2.07480602323137","UCEC",15
