"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.313","1.39888112009998","BLCA",1
"2","0.5","0.163","2.00156504667993","BRCA_1",2
"3","0.5","0.402","1.71073951012841","BRCA_2",3
"4","0.5","0.505","1.52743410471148","COAD_READ",4
"5","0.5","0.523","1.45023977772061","HNSC",5
"6","0.5","0.751","1.49711452380811","KICH",6
"7","0.5","0.177","1.40204133230612","KIRC",7
"8","0.5","0.399","1.20623698733049","KIRP",8
"9","0.5","0.131","1.18869451261791","LIHC",9
"10","0.5","0.242","1.61144305363374","LUAD",10
"11","0.5","0.751","1.49366072234063","LUSC",11
"12","0.5","0.0600000000000001","1.76113199219287","PRAD",12
"13","0.5","0.089","1.53660680531017","STES",13
"14","0.5","0.553","1.80155391063948","THCA",14
"15","0.5","0.684","1.38448430659957","UCEC",15
