"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.435","0.267582585959563","BLCA",1
"2","0.5","0.625","0.98246789901194","BRCA_1",2
"3","0.5","0.294","0.56654662059103","BRCA_2",3
"4","0.5","0.395","-0.219395073180156","COAD_READ",4
"5","0.5","0.586","-1.01056989404077","HNSC",5
"6","0.5","0.432","0.873643601271039","KICH",6
"7","0.5","0.625","0.846995676185156","KIRC",7
"8","0.5","0.467","0.594062455854159","KIRP",8
"9","0.5","0.739","-0.172177561934824","LIHC",9
"10","0.5","0.572","0.515047034134489","LUAD",10
"11","0.5","0.689","-0.240746132568973","LUSC",11
"12","0.5","0.73","0.874508658835608","PRAD",12
"13","0.5","0.534","0.210174696258034","STES",13
"14","0.5","0.469","0.754575472997935","THCA",14
"15","0.5","0.358","0.524221624837908","UCEC",15
