"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.38","-0.182890579880717","BLCA",1
"2","0.5","0.705","-0.165730012612963","BRCA_1",2
"3","0.5","0.36","-0.126843945989129","BRCA_2",3
"4","0.5","0.534","-1.52582017391233","COAD_READ",4
"5","0.5","0.767","-1.53761803334801","HNSC",5
"6","0.5","0.382","-0.404320086552646","KICH",6
"7","0.5","0.769","-0.567357774455314","KIRC",7
"8","0.5","0.556","-0.469538217408026","KIRP",8
"9","0.5","0.815","-1.63808781190407","LIHC",9
"10","0.5","0.678","-0.523231120277612","LUAD",10
"11","0.5","0.687","-0.545526708757777","LUSC",11
"12","0.5","0.811","-0.0894520797265699","PRAD",12
"13","0.5","0.737","-1.05158884457097","STES",13
"14","0.5","0.664","-0.0861766009783834","THCA",14
"15","0.5","0.392","-0.179514981543918","UCEC",15
