"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.683","1.00634167398024","BLCA",1
"2","0.5","0.171","1.28156278126994","BRCA_1",2
"3","0.5","0.222","1.06558922623353","BRCA_2",3
"4","0.5","0.13","1.18356177722624","COAD_READ",4
"5","0.5","0.0649999999999999","0.586269250346972","HNSC",5
"6","0.5","0.488","1.00398131461178","KICH",6
"7","0.5","0.124","1.51370271540184","KIRC",7
"8","0.5","0.0629999999999999","1.3112035362132","KIRP",8
"9","0.5","0.103","0.517429595469841","LIHC",9
"10","0.5","0.102","0.858573513456416","LUAD",10
"11","0.5","0.117","0.780043621825731","LUSC",11
"12","0.5","0.119","1.10013307873107","PRAD",12
"13","0.5","0.112","0.988447367263228","STES",13
"14","0.5","0.103","1.236272203383","THCA",14
"15","0.5","0.349","1.13685487253131","UCEC",15
