"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.226","1.21023864725795","BLCA",1
"2","0.5","0.326","1.48252396371368","BRCA_1",2
"3","0.5","0.105","1.25603007585044","BRCA_2",3
"4","0.5","0.139","0.781948188927077","COAD_READ",4
"5","0.5","0.394","0.231357964328319","HNSC",5
"6","0.5","0.139","0.959160200175606","KICH",6
"7","0.5","0.408","1.38107429739288","KIRC",7
"8","0.5","0.345","1.35894390203772","KIRP",8
"9","0.5","0.362","0.320990900517847","LIHC",9
"10","0.5","0.451","1.11813965093966","LUAD",10
"11","0.5","0.59","0.947685400050236","LUSC",11
"12","0.5","0.577","1.31764567083946","PRAD",12
"13","0.5","0.535","0.865275719137776","STES",13
"14","0.5","0.344","1.3470258019685","THCA",14
"15","0.5","0.137","1.42119913158609","UCEC",15
