"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.233","3.73050258308727","BLCA",1
"2","0.5","0.657","4.04773277350746","BRCA_1",2
"3","0.5","0.234","3.84743969589827","BRCA_2",3
"4","0.5","0.927","3.67029294518911","COAD_READ",4
"5","0.5","0.906","4.39120515430054","HNSC",5
"6","0.5","0.367","4.67281053992491","KICH",6
"7","0.5","0.876","4.47943194318011","KIRC",7
"8","0.5","0.93","4.6765091366525","KIRP",8
"9","0.5","0.938","3.85164122508711","LIHC",9
"10","0.5","0.924","3.83864638765244","LUAD",10
"11","0.5","0.964","4.37813899751313","LUSC",11
"12","0.5","0.612","4.03665306393522","PRAD",12
"13","0.5","0.969","3.62408471649401","STES",13
"14","0.5","0.736","3.97813493091048","THCA",14
"15","0.5","0.212","3.83103475145761","UCEC",15
