"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.642","0.400745334356142","BLCA",1
"2","0.5","0.83","0.630171604808707","BRCA_1",2
"3","0.5","0.641","0.57151462732107","BRCA_2",3
"4","0.5","0.819","0.603065224067269","COAD_READ",4
"5","0.5","0.807","0.437885787331309","HNSC",5
"6","0.5","0.157","0.536330660043965","KICH",6
"7","0.5","0.637","0.214213265232009","KIRC",7
"8","0.5","0.52","0.663706032974354","KIRP",8
"9","0.5","0.902","0.319953523649129","LIHC",9
"10","0.5","0.839","0.486083694198977","LUAD",10
"11","0.5","0.353","0.548358757367104","LUSC",11
"12","0.5","0.905","0.564820626030692","PRAD",12
"13","0.5","0.625","0.780309043530518","STES",13
"14","0.5","0.843","0.250509859652683","THCA",14
"15","0.5","0.477","0.569199414736327","UCEC",15
