"","likelihood","bart","expr","rank_size"
"1",0.5,0.839,-0.220814873162201,6
"2",0.5,0.493,-0.532153561824238,11
"3",0.5,0.817,-0.395893836923892,9
"4",0.5,0.5,-0.444315316418257,10
"5",0.5,0.374,-0.306867041252396,7
"6",0.5,0.599,-0.0194416253658959,1
"7",0.5,0.16,-0.391532023253406,8
"8",0.5,0.286,-0.541914404799167,12
"9",0.5,0.368,-0.84374367914927,15
"10",0.5,0.335,-0.561963793087573,13
"11",0.5,0.422,-0.148691548092406,3
"12",0.5,0.362,-0.216207968557082,5
"13",0.5,0.244,-0.195014627723549,4
"14",0.5,0.22,-0.617084702810769,14
"15",0.5,0.74,-0.132308102429091,2
