"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.327","1.98188832203073","BLCA",1
"2","0.5","0.626","1.71068967472949","BRCA_1",2
"3","0.5","0.482","1.80940771132736","BRCA_2",3
"4","0.5","0.643","1.90575354371944","COAD_READ",4
"5","0.5","0.668","1.7297719239406","HNSC",5
"6","0.5","0.668","1.87385059352026","KICH",6
"7","0.5","0.371","1.79770124344372","KIRC",7
"8","0.5","0.688","1.75809401284489","KIRP",8
"9","0.5","0.682","1.41313131960317","LIHC",9
"10","0.5","0.569","1.79502302071553","LUAD",10
"11","0.5","0.8","1.88872104935079","LUSC",11
"12","0.5","0.48","1.84822369927463","PRAD",12
"13","0.5","0.471","1.90189215362158","STES",13
"14","0.5","0.491","1.80268490749246","THCA",14
"15","0.5","0.375","1.79332974491696","UCEC",15
