"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.331","0.385767530497177","BLCA",1
"2","0.5","0.921","0.832347843977474","BRCA_1",2
"3","0.5","0.762","0.639594882358439","BRCA_2",3
"4","0.5","0.847","-0.0562233428702016","COAD_READ",4
"5","0.5","0.832","0.581908599704167","HNSC",5
"6","0.5","0.762","-0.810770206983213","KICH",6
"7","0.5","0.754","0.231554020959494","KIRC",7
"8","0.5","0.724","-0.305748107992754","KIRP",8
"9","0.5","0.749","-1.58105153693478","LIHC",9
"10","0.5","0.787","0.753018013738867","LUAD",10
"11","0.5","0.658","0.700338162080881","LUSC",11
"12","0.5","0.827","0.0694399018605441","PRAD",12
"13","0.5","0.901","0.513673342094563","STES",13
"14","0.5","0.92","1.04878413383357","THCA",14
"15","0.5","0.674","-0.192686157334177","UCEC",15
