"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.426","-1.68425454628953","BLCA",1
"2","0.5","0.879","-1.39958487167747","BRCA_1",2
"3","0.5","0.721","-0.214392601435725","BRCA_2",3
"4","0.5","0.433","-1.90278274746346","COAD_READ",4
"5","0.5","0.859","-1.1730412723744","HNSC",5
"6","0.5","0.682","0.23625985527686","KICH",6
"7","0.5","0.835","-1.47371729008763","KIRC",7
"8","0.5","0.689","-1.49492138745277","KIRP",8
"9","0.5","0.893","-1.91881687646779","LIHC",9
"10","0.5","0.848","-1.00117727891528","LUAD",10
"11","0.5","0.771","-1.46136938033383","LUSC",11
"12","0.5","0.905","-1.5915288841629","PRAD",12
"13","0.5","0.612","-1.28452322135273","STES",13
"14","0.5","0.875","-1.66858740376789","THCA",14
"15","0.5","0.47","-1.78213990532121","UCEC",15
