"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.419","3.09453396732605","BLCA",1
"2","0.5","0.733","3.34268051829445","BRCA_1",2
"3","0.5","0.608","3.16414934440387","BRCA_2",3
"4","0.5","0.614","4.01046404525005","COAD_READ",4
"5","0.5","0.564","1.91927578917823","HNSC",5
"6","0.5","0.762","3.83869091524804","KICH",6
"7","0.5","0.845","2.84906837173766","KIRC",7
"8","0.5","0.858","3.37293308895995","KIRP",8
"9","0.5","0.564","3.26410020534243","LIHC",9
"10","0.5","0.597","3.13264426847759","LUAD",10
"11","0.5","0.471","2.93080723619159","LUSC",11
"12","0.5","0.806","3.45621261254948","PRAD",12
"13","0.5","0.662","3.64212470085291","STES",13
"14","0.5","0.788","2.90217086602923","THCA",14
"15","0.5","0.748","3.54320172750776","UCEC",15
