"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.82","2.46392733810868","BLCA",1
"2","0.5","0.873","2.13517195731124","BRCA_1",2
"3","0.5","0.926","2.19688434636088","BRCA_2",3
"4","0.5","0.534","2.10573277615517","COAD_READ",4
"5","0.5","0.823","2.08543917123486","HNSC",5
"6","0.5","0.939","1.80805822987719","KICH",6
"7","0.5","0.478","1.71075591780889","KIRC",7
"8","0.5","0.736","1.71436768741034","KIRP",8
"9","0.5","0.841","1.47229383410764","LIHC",9
"10","0.5","0.712","2.03684363888277","LUAD",10
"11","0.5","0.846","2.33527540395422","LUSC",11
"12","0.5","0.771","2.22852519714423","PRAD",12
"13","0.5","0.485","2.22350728143829","STES",13
"14","0.5","0.785","1.98229241848555","THCA",14
"15","0.5","0.843","2.46861376507879","UCEC",15
