"","likelihood","bart","expr","rank_size"
"1",0.5,0.724,1.8933390064805,8
"2",0.5,0.474,2.20725511570699,2
"3",0.5,0.539,2.03418731123785,5
"4",0.5,0.485,1.45398146557939,13
"5",0.5,0.43,1.42471798481697,14
"6",0.5,0.303,1.91515108041837,7
"7",0.5,0.509,2.06147282010249,4
"8",0.5,0.513,1.70492204040071,10
"9",0.5,0.491,1.19970313778383,15
"10",0.5,0.411,1.81670440983168,9
"11",0.5,0.364,2.02264872902119,6
"12",0.5,0.309,2.15531310641315,3
"13",0.5,0.411,2.28244593723199,1
"14",0.5,0.322,1.55527974750528,12
"15",0.5,0.606,1.67374043522474,11
