"","likelihood","bart","expr","rank_size"
"1",0.5,0.354,1.52858337216035,8
"2",0.5,0.154,1.66444799750414,3
"3",0.5,0.252,1.59529878093259,6
"4",0.5,0.26,1.44148327642074,10
"5",0.5,0.245,1.39270023540863,12
"6",0.5,0.116,1.20643909257446,14
"7",0.5,0.268,1.71385858286606,2
"8",0.5,0.197,1.39481512180531,11
"9",0.5,0.229,0.96261920855395,15
"10",0.5,0.241,1.62641248605959,5
"11",0.5,0.595,1.65557271977853,4
"12",0.5,0.212,1.49325656583394,9
"13",0.5,0.263,1.84693047138914,1
"14",0.5,0.213,1.53176666068066,7
"15",0.5,0.16,1.29367120025873,13
