"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.716","1.54620575988532","BLCA",1
"2","0.5","0.724","2.07994303492485","BRCA_1",2
"3","0.5","0.843","2.07275531723548","BRCA_2",3
"4","0.5","0.784","1.64655167655754","COAD_READ",4
"5","0.5","0.673","1.40868265135323","HNSC",5
"6","0.5","0.212","1.34848801910206","KICH",6
"7","0.5","0.484","1.34474662007321","KIRC",7
"8","0.5","0.684","1.20574427392854","KIRP",8
"9","0.5","0.724","0.971000777993741","LIHC",9
"10","0.5","0.666","1.69006817836291","LUAD",10
"11","0.5","0.779","1.81184377133347","LUSC",11
"12","0.5","0.592","1.5519859501464","PRAD",12
"13","0.5","0.527","1.58991348116193","STES",13
"14","0.5","0.45","1.41164447309726","THCA",14
"15","0.5","0.695","1.56029009794082","UCEC",15
