"","likelihood","bart","expr","cancer","rank_size"
"1","1.07518781386031e-26","0.262","3.2576471625283","BLCA",1
"2","2.3497531491197e-38","0.262","3.8506975043917","BRCA_1",2
"3","6.67427173126435e-35","0.559","4.2219985140716","BRCA_2",3
"4","5.3426656627689e-23","0.616","3.42869644295647","COAD_READ",4
"5","3.46473866652663e-23","0.817","4.26386710930189","HNSC",5
"6","1.81990154652094e-37","0.278","2.2960846774276","KICH",6
"7","1.42512813748057e-41","0.877","3.71003936544064","KIRC",7
"8","1.67848831895372e-24","0.969","3.53100559913604","KIRP",8
"9","2.8462616741099e-33","0.3","3.23736644800592","LIHC",9
"10","1.85748545948904e-30","0.415","3.98596896224268","LUAD",10
"11","3.60863822608718e-25","0.269","3.86452635706026","LUSC",11
"12","6.57487431805222e-23","0.212","3.18982984593699","PRAD",12
"13","6.87192142492519e-97","0.705","3.95073109107965","STES",13
"14","4.25225168436914e-14","0.813","3.8655340247237","THCA",14
"15","5.08567808576675e-32","0.4","3.33463034901945","UCEC",15
