"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.582","3.06322876517078","BLCA",1
"2","0.5","0.358","3.00368702709889","BRCA_1",2
"3","0.5","0.799","3.08947692348241","BRCA_2",3
"4","0.5","0.378","2.86364158332315","COAD_READ",4
"5","0.5","0.44","2.90269293931993","HNSC",5
"6","0.5","0.475","2.33563523984409","KICH",6
"7","0.5","0.662","2.6907853593587","KIRC",7
"8","0.5","0.762","2.67629203522986","KIRP",8
"9","0.5","0.313","2.5522182887437","LIHC",9
"10","0.5","0.241","2.84837354963401","LUAD",10
"11","0.5","0.179","2.9899243999657","LUSC",11
"12","0.5","0.258","2.9392197980926","PRAD",12
"13","0.5","0.256","2.63955837092712","STES",13
"14","0.5","0.2","2.80119828369273","THCA",14
"15","0.5","0.578","2.97492757830233","UCEC",15
